order_id,fc_node,sku_id,units_demanded,delivery_sla_hrs,fulfillment_status,actual_dispatch_hrs,order_date,seasonality_multiplier,is_promotional_period
12740,FC_BCN1,SKU_0207,29,48,fulfilled,35.8,2024-12-02,1.0,False
12741,FC_BCN1,SKU_0239,7,72,fulfilled,11.3,2024-12-02,1.8,False
12742,FC_BCN1,SKU_0249,15,48,fulfilled,34.0,2024-12-02,1.0,False
12743,FC_BCN1,SKU_0116,73,24,fulfilled,0.5,2024-12-02,1.0,False
12744,FC_BCN1,SKU_0166,67,24,fulfilled,12.6,2024-12-02,1.0,False
12745,FC_BCN1,SKU_0111,99,24,fulfilled,8.5,2024-12-02,1.8,False
12746,FC_BCN2,SKU_0173,2,72,fulfilled,56.2,2024-12-02,1.8,False
12747,FC_BCN2,SKU_0160,1,72,fulfilled,24.7,2024-12-02,1.8,False
12748,FC_BCN2,SKU_0011,17,48,fulfilled,39.4,2024-12-02,0.6,False
12749,FC_BCN2,SKU_0235,10,48,stockout,,2024-12-02,1.0,False
12750,FC_BCN2,SKU_0066,4,48,fulfilled,26.2,2024-12-02,1.0,False
12751,FC_BCN2,SKU_0039,25,48,fulfilled,23.3,2024-12-02,1.0,False
12752,FC_BCN2,SKU_0017,2,72,fulfilled,50.4,2024-12-02,1.0,False
12753,FC_BCN2,SKU_0027,3,72,fulfilled,46.8,2024-12-02,1.0,False
12754,FC_BCN2,SKU_0080,1,72,fulfilled,19.7,2024-12-02,0.6,False
12755,FC_BCN2,SKU_0118,10,48,fulfilled,4.0,2024-12-02,1.0,False
12756,FC_BCN2,SKU_0229,113,24,fulfilled,3.9,2024-12-02,1.8,False
12757,FC_BCN2,SKU_0140,2,72,stockout,,2024-12-02,0.6,False
12758,FC_BCN2,SKU_0185,36,24,fulfilled,15.5,2024-12-02,1.0,False
12759,FC_BCN2,SKU_0040,51,24,fulfilled,14.3,2024-12-02,1.0,False
12760,FC_BCN2,SKU_0133,11,48,stockout,,2024-12-02,1.0,False
12761,FC_BCN2,SKU_0201,13,48,fulfilled,6.7,2024-12-02,1.0,False
12762,FC_BCN2,SKU_0086,6,72,fulfilled,45.6,2024-12-02,1.0,False
12763,FC_BCN2,SKU_0136,29,48,fulfilled,20.4,2024-12-02,1.0,False
12764,FC_BCN2,SKU_0129,15,48,fulfilled,4.0,2024-12-02,1.8,False
12765,FC_MAD1,SKU_0066,2,48,fulfilled,36.3,2024-12-02,1.0,False
12766,FC_MAD1,SKU_0027,3,72,fulfilled,5.3,2024-12-02,1.0,False
12767,FC_MAD1,SKU_0014,11,48,fulfilled,38.8,2024-12-02,0.6,False
12768,FC_MAD1,SKU_0053,36,24,fulfilled,11.5,2024-12-02,0.6,False
12769,FC_MAD1,SKU_0193,37,48,fulfilled,9.5,2024-12-02,1.8,False
12770,FC_MAD1,SKU_0020,36,24,stockout,,2024-12-02,0.6,False
12771,FC_MAD1,SKU_0048,28,24,stockout,,2024-12-02,0.6,False
12772,FC_MAD1,SKU_0145,3,48,fulfilled,19.9,2024-12-02,0.6,False
12773,FC_MAD1,SKU_0236,29,48,fulfilled,13.7,2024-12-02,1.0,False
12774,FC_MAD1,SKU_0091,79,24,fulfilled,1.6,2024-12-02,1.0,False
12775,FC_MAD1,SKU_0117,5,72,fulfilled,28.3,2024-12-02,0.6,False
12776,FC_MAD1,SKU_0115,6,48,fulfilled,19.5,2024-12-02,1.8,False
12777,FC_MAD1,SKU_0153,30,24,fulfilled,17.2,2024-12-02,1.8,False
12778,FC_MAD1,SKU_0211,7,48,fulfilled,24.8,2024-12-02,0.6,False
12779,FC_MAD1,SKU_0176,14,48,fulfilled,35.7,2024-12-02,0.6,False
12780,FC_MAD1,SKU_0094,15,48,fulfilled,38.3,2024-12-02,1.0,False
12781,FC_MAD1,SKU_0163,6,48,fulfilled,35.2,2024-12-02,0.6,False
12782,FC_MAD1,SKU_0037,28,48,fulfilled,33.6,2024-12-02,1.0,False
12783,FC_MAD1,SKU_0016,26,48,fulfilled,5.2,2024-12-02,1.0,False
12784,FC_MAD1,SKU_0085,4,72,fulfilled,22.5,2024-12-02,1.0,False
12785,FC_MAD1,SKU_0003,26,48,fulfilled,9.5,2024-12-02,1.0,False
12786,FC_MAD1,SKU_0159,2,48,fulfilled,26.4,2024-12-02,1.0,False
12787,FC_MAD1,SKU_0086,1,72,fulfilled,28.7,2024-12-02,1.0,False
12788,FC_MAD2,SKU_0204,5,72,fulfilled,8.8,2024-12-02,1.0,False
12789,FC_MAD2,SKU_0212,40,24,fulfilled,18.1,2024-12-02,1.8,False
12790,FC_MAD2,SKU_0061,141,24,fulfilled,4.8,2024-12-02,1.8,False
12791,FC_MAD2,SKU_0242,3,24,fulfilled,17.6,2024-12-02,1.0,False
12792,FC_MAD2,SKU_0082,32,48,fulfilled,6.6,2024-12-02,1.0,False
12793,FC_MAD2,SKU_0228,18,48,fulfilled,40.2,2024-12-02,1.0,False
12794,FC_MAD2,SKU_0117,1,72,fulfilled,50.0,2024-12-02,0.6,False
12795,FC_MAD2,SKU_0045,57,24,fulfilled,15.7,2024-12-02,0.6,False
12796,FC_MAD2,SKU_0212,108,24,stockout,,2024-12-02,1.8,False
12797,FC_MAD2,SKU_0112,5,72,fulfilled,43.0,2024-12-02,1.8,False
12798,FC_MAD2,SKU_0147,3,24,fulfilled,11.5,2024-12-02,1.0,False
12799,FC_MAD2,SKU_0053,22,24,fulfilled,13.4,2024-12-02,0.6,False
12800,FC_MAD2,SKU_0183,1,72,fulfilled,60.3,2024-12-02,0.6,False
12801,FC_MAD2,SKU_0174,1,72,fulfilled,54.3,2024-12-02,0.6,False
12802,FC_MAD2,SKU_0159,9,48,fulfilled,29.3,2024-12-02,1.0,False
12803,FC_MAD2,SKU_0216,14,48,stockout,,2024-12-02,0.6,False
12804,FC_MAD2,SKU_0053,30,24,fulfilled,4.7,2024-12-02,0.6,False
12805,FC_MAD2,SKU_0098,8,48,fulfilled,35.0,2024-12-02,1.0,False
12806,FC_PAR1,SKU_0133,11,48,fulfilled,36.6,2024-12-02,1.0,False
12807,FC_PAR1,SKU_0244,18,48,fulfilled,13.4,2024-12-02,0.6,False
12808,FC_PAR1,SKU_0038,34,24,fulfilled,3.4,2024-12-02,1.0,False
12809,FC_PAR1,SKU_0057,26,48,fulfilled,22.8,2024-12-02,1.0,False
12810,FC_PAR1,SKU_0166,28,24,fulfilled,10.7,2024-12-02,1.0,False
12811,FC_PAR1,SKU_0227,81,24,fulfilled,9.2,2024-12-02,1.0,False
12812,FC_PAR1,SKU_0175,7,24,fulfilled,14.4,2024-12-02,1.0,False
12813,FC_PAR1,SKU_0132,35,48,stockout,,2024-12-02,1.8,False
12814,FC_PAR1,SKU_0008,19,48,fulfilled,10.9,2024-12-02,0.6,False
12815,FC_PAR1,SKU_0211,3,48,fulfilled,7.7,2024-12-02,0.6,False
12816,FC_PAR1,SKU_0157,1,72,fulfilled,26.9,2024-12-02,0.6,False
12817,FC_PAR1,SKU_0145,2,48,fulfilled,29.3,2024-12-02,0.6,False
12818,FC_PAR1,SKU_0170,16,24,fulfilled,18.7,2024-12-02,1.0,False
12819,FC_PAR1,SKU_0066,23,48,fulfilled,16.2,2024-12-02,1.0,False
12820,FC_PAR1,SKU_0021,19,48,stockout,,2024-12-02,1.8,False
12821,FC_PAR1,SKU_0201,16,48,fulfilled,19.1,2024-12-02,1.0,False
12822,FC_PAR1,SKU_0229,48,24,stockout,,2024-12-02,1.8,False
12823,FC_PAR1,SKU_0216,12,48,fulfilled,29.4,2024-12-02,0.6,False
12824,FC_PAR1,SKU_0234,3,72,fulfilled,9.7,2024-12-02,0.6,False
12825,FC_PAR1,SKU_0114,4,72,fulfilled,23.4,2024-12-02,1.0,False
12826,FC_PAR1,SKU_0175,12,24,fulfilled,5.4,2024-12-02,1.0,False
12827,FC_PAR1,SKU_0070,15,48,fulfilled,0.8,2024-12-02,1.0,False
12828,FC_PAR1,SKU_0154,76,24,fulfilled,15.2,2024-12-02,1.0,False
12829,FC_PAR1,SKU_0178,11,72,fulfilled,50.4,2024-12-02,1.0,False
12830,FC_PAR1,SKU_0225,5,48,fulfilled,36.3,2024-12-02,1.0,False
12831,FC_PAR2,SKU_0025,8,24,fulfilled,1.4,2024-12-02,0.6,False
12832,FC_PAR2,SKU_0057,6,48,fulfilled,1.1,2024-12-02,1.0,False
12833,FC_PAR2,SKU_0220,109,24,stockout,,2024-12-02,1.8,False
12834,FC_PAR2,SKU_0099,5,72,fulfilled,18.4,2024-12-02,1.8,False
12835,FC_PAR2,SKU_0215,7,48,fulfilled,21.5,2024-12-02,0.6,False
12836,FC_PAR2,SKU_0232,3,72,fulfilled,50.4,2024-12-02,1.0,False
12837,FC_PAR2,SKU_0193,34,48,fulfilled,9.0,2024-12-02,1.8,False
12838,FC_PAR2,SKU_0117,2,72,fulfilled,30.3,2024-12-02,0.6,False
12839,FC_PAR2,SKU_0225,25,48,fulfilled,9.6,2024-12-02,1.0,False
12840,FC_PAR2,SKU_0248,4,48,fulfilled,38.1,2024-12-02,0.6,False
12841,FC_PAR2,SKU_0003,4,48,fulfilled,28.7,2024-12-02,1.0,False
12842,FC_PAR2,SKU_0025,14,24,fulfilled,16.7,2024-12-02,0.6,False
12843,FC_PAR2,SKU_0112,2,72,stockout,,2024-12-02,1.8,False
12844,FC_PAR2,SKU_0213,1,72,fulfilled,18.4,2024-12-02,1.0,False
12845,FC_PAR2,SKU_0242,81,24,fulfilled,15.3,2024-12-02,1.0,False
12846,FC_PAR2,SKU_0096,60,24,fulfilled,19.9,2024-12-02,1.0,False
12847,FC_PAR2,SKU_0167,18,48,stockout,,2024-12-02,0.6,False
12848,FC_PAR2,SKU_0090,22,48,fulfilled,0.7,2024-12-02,1.0,False
12849,FC_PAR2,SKU_0099,14,72,fulfilled,22.7,2024-12-02,1.8,False
12850,FC_PAR2,SKU_0098,4,48,fulfilled,20.8,2024-12-02,1.0,False
12851,FC_BER1,SKU_0075,2,48,fulfilled,36.8,2024-12-02,1.0,False
12852,FC_BER1,SKU_0231,11,72,fulfilled,40.7,2024-12-02,1.8,False
12853,FC_BER1,SKU_0092,16,48,fulfilled,11.3,2024-12-02,1.0,False
12854,FC_BER1,SKU_0046,8,72,fulfilled,45.5,2024-12-02,1.0,False
12855,FC_BER1,SKU_0106,31,48,stockout,,2024-12-02,1.0,False
12856,FC_BER1,SKU_0175,75,24,fulfilled,20.2,2024-12-02,1.0,False
12857,FC_BER1,SKU_0001,36,24,stockout,,2024-12-02,1.0,False
12858,FC_BER1,SKU_0024,10,24,fulfilled,5.9,2024-12-02,1.0,False
12859,FC_BER1,SKU_0232,6,72,fulfilled,25.2,2024-12-02,1.0,False
12860,FC_BER1,SKU_0181,18,24,fulfilled,5.4,2024-12-02,1.0,False
12861,FC_BER1,SKU_0246,15,24,stockout,,2024-12-02,1.0,False
12862,FC_BER1,SKU_0249,3,48,fulfilled,20.9,2024-12-02,1.0,False
12863,FC_BER1,SKU_0098,21,48,fulfilled,7.6,2024-12-02,1.0,False
12864,FC_BER1,SKU_0039,6,48,fulfilled,16.3,2024-12-02,1.0,False
12865,FC_BER1,SKU_0092,15,48,fulfilled,9.5,2024-12-02,1.0,False
12866,FC_BER1,SKU_0186,23,48,fulfilled,9.1,2024-12-02,1.0,False
12867,FC_BER1,SKU_0108,59,48,fulfilled,38.9,2024-12-02,1.8,False
12868,FC_BER1,SKU_0244,3,48,stockout,,2024-12-02,0.6,False
12869,FC_BER1,SKU_0023,1,48,fulfilled,4.0,2024-12-02,0.6,False
12870,FC_BER1,SKU_0038,13,24,fulfilled,9.8,2024-12-02,1.0,False
12871,FC_BER1,SKU_0130,26,48,fulfilled,4.9,2024-12-02,1.0,False
12872,FC_BER1,SKU_0124,15,48,fulfilled,30.2,2024-12-02,0.6,False
12873,FC_BER1,SKU_0008,8,48,fulfilled,38.1,2024-12-02,0.6,False
12874,FC_BER1,SKU_0193,58,48,fulfilled,21.8,2024-12-02,1.8,False
12875,FC_MUN1,SKU_0178,10,72,fulfilled,9.3,2024-12-02,1.0,False
12876,FC_MUN1,SKU_0140,2,72,stockout,,2024-12-02,0.6,False
12877,FC_MUN1,SKU_0104,57,24,fulfilled,12.9,2024-12-02,1.0,False
12878,FC_MUN1,SKU_0155,16,48,fulfilled,9.2,2024-12-02,0.6,False
12879,FC_MUN1,SKU_0216,12,48,fulfilled,15.5,2024-12-02,0.6,False
12880,FC_MUN1,SKU_0156,11,48,fulfilled,31.1,2024-12-02,0.6,False
12881,FC_MUN1,SKU_0184,37,24,fulfilled,4.0,2024-12-02,1.0,False
12882,FC_MUN1,SKU_0020,6,24,fulfilled,3.6,2024-12-02,0.6,False
12883,FC_MUN1,SKU_0034,9,48,fulfilled,37.8,2024-12-02,1.8,False
12884,FC_MUN1,SKU_0111,133,24,fulfilled,20.4,2024-12-02,1.8,False
12885,FC_MUN1,SKU_0153,65,24,fulfilled,18.4,2024-12-02,1.8,False
12886,FC_MUN1,SKU_0175,16,24,fulfilled,8.4,2024-12-02,1.0,False
12887,FC_MUN1,SKU_0094,19,48,stockout,,2024-12-02,1.0,False
12888,FC_MUN1,SKU_0070,22,48,fulfilled,23.0,2024-12-02,1.0,False
12889,FC_BCN1,SKU_0181,19,24,fulfilled,15.0,2024-12-03,1.0,False
12890,FC_BCN1,SKU_0146,148,24,fulfilled,4.3,2024-12-03,1.8,False
12891,FC_BCN1,SKU_0105,114,24,fulfilled,6.4,2024-12-03,1.8,False
12892,FC_BCN1,SKU_0224,40,24,fulfilled,4.4,2024-12-03,1.0,False
12893,FC_BCN1,SKU_0181,34,24,fulfilled,12.5,2024-12-03,1.0,False
12894,FC_BCN1,SKU_0021,21,48,fulfilled,35.5,2024-12-03,1.8,False
12895,FC_BCN1,SKU_0046,5,72,fulfilled,60.0,2024-12-03,1.0,False
12896,FC_BCN1,SKU_0094,17,48,fulfilled,3.7,2024-12-03,1.0,False
12897,FC_BCN1,SKU_0025,20,24,fulfilled,4.6,2024-12-03,0.6,False
12898,FC_BCN1,SKU_0234,1,72,fulfilled,31.8,2024-12-03,0.6,False
12899,FC_BCN1,SKU_0068,17,48,fulfilled,40.0,2024-12-03,0.6,False
12900,FC_BCN2,SKU_0016,7,48,fulfilled,3.4,2024-12-03,1.0,False
12901,FC_BCN2,SKU_0206,5,72,fulfilled,35.7,2024-12-03,1.0,False
12902,FC_BCN2,SKU_0046,6,72,fulfilled,17.3,2024-12-03,1.0,False
12903,FC_BCN2,SKU_0233,3,72,fulfilled,19.2,2024-12-03,1.8,False
12904,FC_BCN2,SKU_0206,1,72,fulfilled,31.7,2024-12-03,1.0,False
12905,FC_BCN2,SKU_0158,1,72,fulfilled,13.4,2024-12-03,1.0,False
12906,FC_BCN2,SKU_0225,36,48,fulfilled,27.8,2024-12-03,1.0,False
12907,FC_BCN2,SKU_0060,29,24,fulfilled,2.5,2024-12-03,1.0,False
12908,FC_BCN2,SKU_0048,3,24,stockout,,2024-12-03,0.6,False
12909,FC_BCN2,SKU_0211,20,48,fulfilled,29.1,2024-12-03,0.6,False
12910,FC_BCN2,SKU_0188,11,48,fulfilled,3.3,2024-12-03,1.0,False
12911,FC_BCN2,SKU_0166,20,24,fulfilled,8.7,2024-12-03,1.0,False
12912,FC_MAD1,SKU_0213,3,72,fulfilled,35.6,2024-12-03,1.0,False
12913,FC_MAD1,SKU_0226,11,24,fulfilled,3.6,2024-12-03,0.6,False
12914,FC_MAD1,SKU_0029,90,24,fulfilled,6.2,2024-12-03,1.0,False
12915,FC_MAD1,SKU_0079,4,72,fulfilled,61.1,2024-12-03,1.0,False
12916,FC_MAD1,SKU_0100,36,48,fulfilled,6.2,2024-12-03,1.0,False
12917,FC_MAD1,SKU_0108,11,48,fulfilled,1.7,2024-12-03,1.8,False
12918,FC_MAD1,SKU_0082,3,48,fulfilled,12.5,2024-12-03,1.0,False
12919,FC_MAD1,SKU_0201,10,48,fulfilled,29.8,2024-12-03,1.0,False
12920,FC_MAD1,SKU_0241,2,72,fulfilled,6.6,2024-12-03,1.8,False
12921,FC_MAD1,SKU_0183,1,72,fulfilled,25.8,2024-12-03,0.6,False
12922,FC_MAD1,SKU_0201,22,48,fulfilled,24.2,2024-12-03,1.0,False
12923,FC_MAD1,SKU_0215,6,48,fulfilled,32.7,2024-12-03,0.6,False
12924,FC_MAD1,SKU_0135,22,72,stockout,,2024-12-03,1.8,False
12925,FC_MAD1,SKU_0076,18,24,fulfilled,17.6,2024-12-03,1.0,False
12926,FC_MAD1,SKU_0172,1,48,stockout,,2024-12-03,1.0,False
12927,FC_MAD1,SKU_0051,8,48,stockout,,2024-12-03,0.6,False
12928,FC_MAD1,SKU_0132,48,48,fulfilled,32.4,2024-12-03,1.8,False
12929,FC_MAD2,SKU_0246,18,24,fulfilled,10.8,2024-12-03,1.0,False
12930,FC_MAD2,SKU_0213,4,72,stockout,,2024-12-03,1.0,False
12931,FC_MAD2,SKU_0065,19,48,fulfilled,38.2,2024-12-03,1.0,False
12932,FC_MAD2,SKU_0129,42,48,fulfilled,40.4,2024-12-03,1.8,False
12933,FC_MAD2,SKU_0032,34,24,fulfilled,20.3,2024-12-03,1.0,False
12934,FC_MAD2,SKU_0123,40,24,fulfilled,11.2,2024-12-03,0.6,False
12935,FC_MAD2,SKU_0046,6,72,fulfilled,5.5,2024-12-03,1.0,False
12936,FC_MAD2,SKU_0218,20,48,fulfilled,28.1,2024-12-03,1.0,False
12937,FC_MAD2,SKU_0048,46,24,fulfilled,2.9,2024-12-03,0.6,False
12938,FC_MAD2,SKU_0200,14,24,fulfilled,10.4,2024-12-03,0.6,False
12939,FC_MAD2,SKU_0028,66,24,fulfilled,14.1,2024-12-03,1.8,False
12940,FC_MAD2,SKU_0227,30,24,fulfilled,7.3,2024-12-03,1.0,False
12941,FC_MAD2,SKU_0146,20,24,fulfilled,0.7,2024-12-03,1.8,False
12942,FC_MAD2,SKU_0046,3,72,fulfilled,58.7,2024-12-03,1.0,False
12943,FC_MAD2,SKU_0140,1,72,fulfilled,13.6,2024-12-03,0.6,False
12944,FC_MAD2,SKU_0145,13,48,fulfilled,8.9,2024-12-03,0.6,False
12945,FC_MAD2,SKU_0216,8,48,fulfilled,29.4,2024-12-03,0.6,False
12946,FC_MAD2,SKU_0233,5,72,stockout,,2024-12-03,1.8,False
12947,FC_PAR1,SKU_0147,9,24,fulfilled,8.9,2024-12-03,1.0,False
12948,FC_PAR1,SKU_0045,33,24,fulfilled,16.7,2024-12-03,0.6,False
12949,FC_PAR1,SKU_0016,4,48,fulfilled,5.1,2024-12-03,1.0,False
12950,FC_PAR1,SKU_0227,20,24,fulfilled,2.9,2024-12-03,1.0,False
12951,FC_PAR1,SKU_0014,11,48,fulfilled,35.4,2024-12-03,0.6,False
12952,FC_PAR1,SKU_0242,73,24,fulfilled,12.7,2024-12-03,1.0,False
12953,FC_PAR1,SKU_0240,6,72,fulfilled,51.7,2024-12-03,1.0,False
12954,FC_PAR1,SKU_0044,16,48,fulfilled,28.2,2024-12-03,0.6,False
12955,FC_PAR1,SKU_0083,51,24,fulfilled,8.2,2024-12-03,1.0,False
12956,FC_PAR1,SKU_0145,6,48,fulfilled,37.9,2024-12-03,0.6,False
12957,FC_PAR1,SKU_0037,14,48,fulfilled,23.9,2024-12-03,1.0,False
12958,FC_PAR1,SKU_0189,9,48,fulfilled,22.2,2024-12-03,0.6,False
12959,FC_PAR1,SKU_0084,10,48,fulfilled,18.4,2024-12-03,1.0,False
12960,FC_PAR1,SKU_0193,23,48,fulfilled,3.5,2024-12-03,1.8,False
12961,FC_PAR1,SKU_0111,78,24,fulfilled,7.0,2024-12-03,1.8,False
12962,FC_PAR1,SKU_0202,8,24,fulfilled,6.1,2024-12-03,0.6,False
12963,FC_PAR1,SKU_0126,26,24,fulfilled,10.7,2024-12-03,1.0,False
12964,FC_PAR1,SKU_0135,14,72,fulfilled,7.7,2024-12-03,1.8,False
12965,FC_PAR1,SKU_0132,36,48,fulfilled,22.0,2024-12-03,1.8,False
12966,FC_PAR1,SKU_0097,2,72,fulfilled,6.9,2024-12-03,1.0,False
12967,FC_PAR1,SKU_0128,3,72,fulfilled,30.4,2024-12-03,1.0,False
12968,FC_PAR2,SKU_0155,8,48,fulfilled,31.8,2024-12-03,0.6,False
12969,FC_PAR2,SKU_0189,11,48,fulfilled,27.5,2024-12-03,0.6,False
12970,FC_PAR2,SKU_0005,8,24,fulfilled,18.8,2024-12-03,1.0,False
12971,FC_PAR2,SKU_0145,9,48,fulfilled,30.3,2024-12-03,0.6,False
12972,FC_PAR2,SKU_0104,53,24,fulfilled,14.9,2024-12-03,1.0,False
12973,FC_PAR2,SKU_0074,7,72,fulfilled,5.4,2024-12-03,1.0,False
12974,FC_PAR2,SKU_0139,35,48,fulfilled,20.1,2024-12-03,1.8,False
12975,FC_PAR2,SKU_0001,77,24,fulfilled,6.2,2024-12-03,1.0,False
12976,FC_PAR2,SKU_0127,5,72,fulfilled,11.1,2024-12-03,1.0,False
12977,FC_PAR2,SKU_0230,19,48,fulfilled,13.3,2024-12-03,1.0,False
12978,FC_PAR2,SKU_0069,30,48,fulfilled,15.3,2024-12-03,1.0,False
12979,FC_PAR2,SKU_0135,11,72,fulfilled,3.7,2024-12-03,1.8,False
12980,FC_PAR2,SKU_0029,27,24,fulfilled,14.3,2024-12-03,1.0,False
12981,FC_PAR2,SKU_0144,43,24,fulfilled,18.5,2024-12-03,1.0,False
12982,FC_PAR2,SKU_0189,11,48,fulfilled,36.3,2024-12-03,0.6,False
12983,FC_BER1,SKU_0092,1,48,fulfilled,0.9,2024-12-03,1.0,False
12984,FC_BER1,SKU_0048,48,24,fulfilled,11.9,2024-12-03,0.6,False
12985,FC_BER1,SKU_0046,10,72,fulfilled,31.5,2024-12-03,1.0,False
12986,FC_BER1,SKU_0039,22,48,fulfilled,21.4,2024-12-03,1.0,False
12987,FC_BER1,SKU_0177,6,72,stockout,,2024-12-03,1.8,False
12988,FC_BER1,SKU_0214,3,72,fulfilled,49.5,2024-12-03,1.0,False
12989,FC_BER1,SKU_0069,30,48,fulfilled,10.7,2024-12-03,1.0,False
12990,FC_BER1,SKU_0235,22,48,fulfilled,21.4,2024-12-03,1.0,False
12991,FC_BER1,SKU_0033,5,72,fulfilled,13.3,2024-12-03,1.0,False
12992,FC_BER1,SKU_0125,6,48,fulfilled,33.5,2024-12-03,0.6,False
12993,FC_BER1,SKU_0077,37,24,fulfilled,17.6,2024-12-03,1.0,False
12994,FC_BER1,SKU_0114,6,72,fulfilled,5.4,2024-12-03,1.0,False
12995,FC_BER1,SKU_0090,19,48,fulfilled,5.1,2024-12-03,1.0,False
12996,FC_BER1,SKU_0239,2,72,stockout,,2024-12-03,1.8,False
12997,FC_BER1,SKU_0132,46,48,fulfilled,40.1,2024-12-03,1.8,False
12998,FC_MUN1,SKU_0088,14,48,fulfilled,34.1,2024-12-03,1.0,False
12999,FC_MUN1,SKU_0029,63,24,fulfilled,3.6,2024-12-03,1.0,False
13000,FC_MUN1,SKU_0167,14,48,fulfilled,18.2,2024-12-03,0.6,False
13001,FC_MUN1,SKU_0060,49,24,fulfilled,6.7,2024-12-03,1.0,False
13002,FC_MUN1,SKU_0133,25,48,fulfilled,26.7,2024-12-03,1.0,False
13003,FC_MUN1,SKU_0132,41,48,fulfilled,35.5,2024-12-03,1.8,False
13004,FC_MUN1,SKU_0209,16,48,fulfilled,31.1,2024-12-03,1.0,False
13005,FC_MUN1,SKU_0019,8,48,fulfilled,14.1,2024-12-03,0.6,False
13006,FC_MUN1,SKU_0191,65,24,fulfilled,10.0,2024-12-03,1.0,False
13007,FC_MUN1,SKU_0068,7,48,fulfilled,2.8,2024-12-03,0.6,False
13008,FC_MUN1,SKU_0139,4,48,stockout,,2024-12-03,1.8,False
13009,FC_MUN1,SKU_0153,80,24,fulfilled,3.3,2024-12-03,1.8,False
13010,FC_MUN1,SKU_0114,6,72,fulfilled,5.7,2024-12-03,1.0,False
13011,FC_MUN1,SKU_0064,3,72,fulfilled,26.6,2024-12-03,0.6,False
13012,FC_MUN1,SKU_0084,13,48,fulfilled,40.3,2024-12-03,1.0,False
13013,FC_MUN1,SKU_0063,16,48,fulfilled,8.0,2024-12-03,0.6,False
13014,FC_MUN1,SKU_0107,17,48,fulfilled,0.5,2024-12-03,0.6,False
13015,FC_MUN1,SKU_0164,5,72,fulfilled,23.3,2024-12-03,1.0,False
13016,FC_MUN1,SKU_0013,15,48,fulfilled,34.7,2024-12-03,0.6,False
13017,FC_MUN1,SKU_0240,6,72,fulfilled,38.5,2024-12-03,1.0,False
13018,FC_MUN1,SKU_0004,15,48,fulfilled,37.2,2024-12-03,1.8,False
13019,FC_MUN1,SKU_0072,38,48,fulfilled,13.2,2024-12-03,1.8,False
13020,FC_BCN1,SKU_0087,19,48,fulfilled,1.3,2024-12-04,1.0,False
13021,FC_BCN1,SKU_0098,1,48,fulfilled,5.8,2024-12-04,1.0,False
13022,FC_BCN1,SKU_0224,11,24,fulfilled,4.9,2024-12-04,1.0,False
13023,FC_BCN1,SKU_0141,31,48,fulfilled,13.9,2024-12-04,1.0,False
13024,FC_BCN1,SKU_0078,1,72,fulfilled,11.2,2024-12-04,1.0,False
13025,FC_BCN1,SKU_0096,35,24,fulfilled,17.5,2024-12-04,1.0,False
13026,FC_BCN1,SKU_0211,16,48,fulfilled,12.1,2024-12-04,0.6,False
13027,FC_BCN1,SKU_0001,36,24,fulfilled,10.4,2024-12-04,1.0,False
13028,FC_BCN1,SKU_0225,31,48,fulfilled,22.8,2024-12-04,1.0,False
13029,FC_BCN1,SKU_0116,79,24,fulfilled,7.7,2024-12-04,1.0,False
13030,FC_BCN1,SKU_0231,13,72,fulfilled,16.5,2024-12-04,1.8,False
13031,FC_BCN1,SKU_0204,1,72,fulfilled,25.4,2024-12-04,1.0,False
13032,FC_BCN1,SKU_0214,6,72,fulfilled,30.0,2024-12-04,1.0,False
13033,FC_BCN1,SKU_0177,3,72,fulfilled,36.9,2024-12-04,1.8,False
13034,FC_BCN1,SKU_0149,2,48,fulfilled,2.7,2024-12-04,0.6,False
13035,FC_BCN2,SKU_0203,16,48,fulfilled,18.3,2024-12-04,0.6,False
13036,FC_BCN2,SKU_0099,6,72,fulfilled,39.4,2024-12-04,1.8,False
13037,FC_BCN2,SKU_0102,5,72,fulfilled,25.0,2024-12-04,1.0,False
13038,FC_BCN2,SKU_0111,52,24,fulfilled,12.7,2024-12-04,1.8,False
13039,FC_BCN2,SKU_0149,21,48,fulfilled,40.0,2024-12-04,0.6,False
13040,FC_BCN2,SKU_0078,4,72,fulfilled,4.8,2024-12-04,1.0,False
13041,FC_BCN2,SKU_0074,5,72,fulfilled,48.0,2024-12-04,1.0,False
13042,FC_BCN2,SKU_0150,26,48,stockout,,2024-12-04,1.0,False
13043,FC_BCN2,SKU_0004,15,48,fulfilled,2.3,2024-12-04,1.8,False
13044,FC_BCN2,SKU_0051,6,48,fulfilled,29.1,2024-12-04,0.6,False
13045,FC_MAD1,SKU_0164,1,72,fulfilled,17.5,2024-12-04,1.0,False
13046,FC_MAD1,SKU_0101,2,72,fulfilled,6.2,2024-12-04,1.8,False
13047,FC_MAD1,SKU_0062,22,48,fulfilled,18.9,2024-12-04,1.0,False
13048,FC_MAD1,SKU_0231,3,72,fulfilled,3.7,2024-12-04,1.8,False
13049,FC_MAD1,SKU_0242,39,24,fulfilled,9.0,2024-12-04,1.0,False
13050,FC_MAD1,SKU_0135,10,72,fulfilled,31.4,2024-12-04,1.8,False
13051,FC_MAD1,SKU_0214,3,72,fulfilled,9.0,2024-12-04,1.0,False
13052,FC_MAD1,SKU_0190,4,48,fulfilled,25.4,2024-12-04,1.0,False
