sla_id,from_node,to_node,measurement_date,planned_transit_hrs,actual_transit_hrs,sla_breached,delay_hrs,delay_reason
994,1DC_BCN,IXD_BER,2024-12-09,10.0,10.6,True,0.6,driver_shortage
995,1DC_BCN,IXD_BER,2024-12-12,10.0,9.2,False,0.0,
996,1DC_BCN,IXD_BER,2024-12-15,10.0,10.3,True,0.3,customs_hold
997,1DC_BCN,IXD_BER,2024-12-18,10.0,9.5,False,0.0,
998,1DC_BCN,IXD_BER,2024-12-21,10.0,12.7,True,2.7,driver_shortage
999,1DC_BCN,IXD_BER,2024-12-24,10.0,10.2,True,0.2,carrier_capacity
1000,1DC_BCN,IXD_BER,2024-12-27,10.0,10.0,False,0.0,
1001,IXD_BER,FC_BER1,2024-09-01,5.0,4.3,False,0.0,
1002,IXD_BER,FC_BER1,2024-09-04,5.0,4.5,False,0.0,
1003,IXD_BER,FC_BER1,2024-09-07,5.0,3.7,False,0.0,
1004,IXD_BER,FC_BER1,2024-09-10,5.0,5.3,True,0.3,driver_shortage
1005,IXD_BER,FC_BER1,2024-09-13,5.0,3.2,False,0.0,
1006,IXD_BER,FC_BER1,2024-09-16,5.0,4.7,False,0.0,
1007,IXD_BER,FC_BER1,2024-09-19,5.0,4.8,False,0.0,
1008,IXD_BER,FC_BER1,2024-09-22,5.0,4.7,False,0.0,
1009,IXD_BER,FC_BER1,2024-09-25,5.0,6.2,True,1.2,carrier_capacity
1010,IXD_BER,FC_BER1,2024-09-28,5.0,5.0,False,0.0,
1011,IXD_BER,FC_BER1,2024-10-01,5.0,5.1,True,0.1,carrier_capacity
1012,IXD_BER,FC_BER1,2024-10-04,5.0,4.2,False,0.0,
1013,IXD_BER,FC_BER1,2024-10-07,5.0,3.3,False,0.0,
1014,IXD_BER,FC_BER1,2024-10-10,5.0,4.7,False,0.0,
1015,IXD_BER,FC_BER1,2024-10-13,5.0,5.7,True,0.7,weather
1016,IXD_BER,FC_BER1,2024-10-16,5.0,3.4,False,0.0,
1017,IXD_BER,FC_BER1,2024-10-19,5.0,4.7,False,0.0,
1018,IXD_BER,FC_BER1,2024-10-22,5.0,5.0,False,0.0,
1019,IXD_BER,FC_BER1,2024-10-25,5.0,5.1,True,0.1,weather
1020,IXD_BER,FC_BER1,2024-10-28,5.0,4.6,False,0.0,
1021,IXD_BER,FC_BER1,2024-10-31,5.0,4.5,False,0.0,
1022,IXD_BER,FC_BER1,2024-11-03,5.0,4.1,False,0.0,
1023,IXD_BER,FC_BER1,2024-11-06,5.0,4.8,False,0.0,
1024,IXD_BER,FC_BER1,2024-11-09,5.0,4.7,False,0.0,
1025,IXD_BER,FC_BER1,2024-11-12,5.0,6.2,True,1.2,port_congestion
1026,IXD_BER,FC_BER1,2024-11-15,5.0,4.1,False,0.0,
1027,IXD_BER,FC_BER1,2024-11-18,5.0,5.5,True,0.5,port_congestion
1028,IXD_BER,FC_BER1,2024-11-21,5.0,5.1,True,0.1,customs_hold
1029,IXD_BER,FC_BER1,2024-11-24,5.0,4.8,False,0.0,
1030,IXD_BER,FC_BER1,2024-11-27,5.0,6.3,True,1.3,weather
1031,IXD_BER,FC_BER1,2024-11-30,5.0,5.1,True,0.1,customs_hold
1032,IXD_BER,FC_BER1,2024-12-03,5.0,2.5,False,0.0,
1033,IXD_BER,FC_BER1,2024-12-06,5.0,4.8,False,0.0,
1034,IXD_BER,FC_BER1,2024-12-09,5.0,4.8,False,0.0,
1035,IXD_BER,FC_BER1,2024-12-12,5.0,5.3,True,0.3,port_congestion
1036,IXD_BER,FC_BER1,2024-12-15,5.0,3.8,False,0.0,
1037,IXD_BER,FC_BER1,2024-12-18,5.0,3.2,False,0.0,
1038,IXD_BER,FC_BER1,2024-12-21,5.0,5.0,False,0.0,
1039,IXD_BER,FC_BER1,2024-12-24,5.0,5.0,False,0.0,
1040,IXD_BER,FC_BER1,2024-12-27,5.0,4.0,False,0.0,
1041,RDC_FRA,IXD_BER,2024-09-01,10.0,10.8,True,0.8,port_congestion
1042,RDC_FRA,IXD_BER,2024-09-04,10.0,7.3,False,0.0,
1043,RDC_FRA,IXD_BER,2024-09-07,10.0,10.5,True,0.5,customs_hold
1044,RDC_FRA,IXD_BER,2024-09-10,10.0,8.2,False,0.0,
1045,RDC_FRA,IXD_BER,2024-09-13,10.0,10.0,False,0.0,
1046,RDC_FRA,IXD_BER,2024-09-16,10.0,10.1,True,0.1,driver_shortage
1047,RDC_FRA,IXD_BER,2024-09-19,10.0,10.0,False,0.0,
1048,RDC_FRA,IXD_BER,2024-09-22,10.0,11.2,True,1.2,customs_hold
1049,RDC_FRA,IXD_BER,2024-09-25,10.0,10.5,True,0.5,port_congestion
1050,RDC_FRA,IXD_BER,2024-09-28,10.0,10.3,True,0.3,driver_shortage
1051,RDC_FRA,IXD_BER,2024-10-01,10.0,9.0,False,0.0,
1052,RDC_FRA,IXD_BER,2024-10-04,10.0,11.6,True,1.6,customs_hold
1053,RDC_FRA,IXD_BER,2024-10-07,10.0,7.8,False,0.0,
1054,RDC_FRA,IXD_BER,2024-10-10,10.0,11.6,True,1.6,port_congestion
1055,RDC_FRA,IXD_BER,2024-10-13,10.0,11.0,True,1.0,customs_hold
1056,RDC_FRA,IXD_BER,2024-10-16,10.0,9.1,False,0.0,
1057,RDC_FRA,IXD_BER,2024-10-19,10.0,9.9,False,0.0,
1058,RDC_FRA,IXD_BER,2024-10-22,10.0,10.6,True,0.6,customs_hold
1059,RDC_FRA,IXD_BER,2024-10-25,10.0,9.7,False,0.0,
1060,RDC_FRA,IXD_BER,2024-10-28,10.0,11.0,True,1.0,driver_shortage
1061,RDC_FRA,IXD_BER,2024-10-31,10.0,8.5,False,0.0,
1062,RDC_FRA,IXD_BER,2024-11-03,10.0,10.5,True,0.5,customs_hold
1063,RDC_FRA,IXD_BER,2024-11-06,10.0,9.0,False,0.0,
1064,RDC_FRA,IXD_BER,2024-11-09,10.0,7.9,False,0.0,
1065,RDC_FRA,IXD_BER,2024-11-12,10.0,12.9,True,2.9,port_congestion
1066,RDC_FRA,IXD_BER,2024-11-15,10.0,7.5,False,0.0,
1067,RDC_FRA,IXD_BER,2024-11-18,10.0,7.3,False,0.0,
1068,RDC_FRA,IXD_BER,2024-11-21,10.0,9.5,False,0.0,
1069,RDC_FRA,IXD_BER,2024-11-24,10.0,10.7,True,0.7,weather
1070,RDC_FRA,IXD_BER,2024-11-27,10.0,8.7,False,0.0,
1071,RDC_FRA,IXD_BER,2024-11-30,10.0,10.3,True,0.3,driver_shortage
1072,RDC_FRA,IXD_BER,2024-12-03,10.0,10.0,False,0.0,
1073,RDC_FRA,IXD_BER,2024-12-06,10.0,7.9,False,0.0,
1074,RDC_FRA,IXD_BER,2024-12-09,10.0,8.6,False,0.0,
1075,RDC_FRA,IXD_BER,2024-12-12,10.0,10.3,True,0.3,driver_shortage
1076,RDC_FRA,IXD_BER,2024-12-15,10.0,8.5,False,0.0,
1077,RDC_FRA,IXD_BER,2024-12-18,10.0,8.6,False,0.0,
1078,RDC_FRA,IXD_BER,2024-12-21,10.0,8.3,False,0.0,
1079,RDC_FRA,IXD_BER,2024-12-24,10.0,10.5,True,0.5,driver_shortage
1080,RDC_FRA,IXD_BER,2024-12-27,10.0,10.5,True,0.5,driver_shortage
1081,IXD_BER,FC_BER1,2024-09-01,5.0,5.2,True,0.2,port_congestion
1082,IXD_BER,FC_BER1,2024-09-04,5.0,4.4,False,0.0,
1083,IXD_BER,FC_BER1,2024-09-07,5.0,5.1,True,0.1,driver_shortage
1084,IXD_BER,FC_BER1,2024-09-10,5.0,5.5,True,0.5,weather
1085,IXD_BER,FC_BER1,2024-09-13,5.0,5.7,True,0.7,port_congestion
1086,IXD_BER,FC_BER1,2024-09-16,5.0,4.1,False,0.0,
1087,IXD_BER,FC_BER1,2024-09-19,5.0,5.4,True,0.4,carrier_capacity
1088,IXD_BER,FC_BER1,2024-09-22,5.0,3.7,False,0.0,
1089,IXD_BER,FC_BER1,2024-09-25,5.0,3.8,False,0.0,
1090,IXD_BER,FC_BER1,2024-09-28,5.0,5.7,True,0.7,driver_shortage
1091,IXD_BER,FC_BER1,2024-10-01,5.0,5.6,True,0.6,carrier_capacity
1092,IXD_BER,FC_BER1,2024-10-04,5.0,4.8,False,0.0,
1093,IXD_BER,FC_BER1,2024-10-07,5.0,5.1,True,0.1,carrier_capacity
1094,IXD_BER,FC_BER1,2024-10-10,5.0,5.3,True,0.3,weather
1095,IXD_BER,FC_BER1,2024-10-13,5.0,4.1,False,0.0,
1096,IXD_BER,FC_BER1,2024-10-16,5.0,3.1,False,0.0,
1097,IXD_BER,FC_BER1,2024-10-19,5.0,3.5,False,0.0,
1098,IXD_BER,FC_BER1,2024-10-22,5.0,4.0,False,0.0,
1099,IXD_BER,FC_BER1,2024-10-25,5.0,5.0,False,0.0,
1100,IXD_BER,FC_BER1,2024-10-28,5.0,3.6,False,0.0,
1101,IXD_BER,FC_BER1,2024-10-31,5.0,6.5,True,1.5,weather
1102,IXD_BER,FC_BER1,2024-11-03,5.0,5.6,True,0.6,weather
1103,IXD_BER,FC_BER1,2024-11-06,5.0,5.4,True,0.4,weather
1104,IXD_BER,FC_BER1,2024-11-09,5.0,4.1,False,0.0,
1105,IXD_BER,FC_BER1,2024-11-12,5.0,5.4,True,0.4,port_congestion
1106,IXD_BER,FC_BER1,2024-11-15,5.0,6.3,True,1.3,weather
1107,IXD_BER,FC_BER1,2024-11-18,5.0,5.4,True,0.4,carrier_capacity
1108,IXD_BER,FC_BER1,2024-11-21,5.0,4.1,False,0.0,
1109,IXD_BER,FC_BER1,2024-11-24,5.0,5.7,True,0.7,weather
1110,IXD_BER,FC_BER1,2024-11-27,5.0,3.6,False,0.0,
1111,IXD_BER,FC_BER1,2024-11-30,5.0,4.0,False,0.0,
1112,IXD_BER,FC_BER1,2024-12-03,5.0,4.9,False,0.0,
1113,IXD_BER,FC_BER1,2024-12-06,5.0,5.5,True,0.5,weather
1114,IXD_BER,FC_BER1,2024-12-09,5.0,5.1,True,0.1,customs_hold
1115,IXD_BER,FC_BER1,2024-12-12,5.0,5.3,True,0.3,weather
1116,IXD_BER,FC_BER1,2024-12-15,5.0,4.5,False,0.0,
1117,IXD_BER,FC_BER1,2024-12-18,5.0,6.1,True,1.1,driver_shortage
1118,IXD_BER,FC_BER1,2024-12-21,5.0,5.0,False,0.0,
1119,IXD_BER,FC_BER1,2024-12-24,5.0,3.8,False,0.0,
1120,IXD_BER,FC_BER1,2024-12-27,5.0,4.6,False,0.0,
1121,1DC_BCN,IXD_PAR,2024-09-01,10.0,8.3,False,0.0,
1122,1DC_BCN,IXD_PAR,2024-09-04,10.0,7.8,False,0.0,
1123,1DC_BCN,IXD_PAR,2024-09-07,10.0,9.5,False,0.0,
1124,1DC_BCN,IXD_PAR,2024-09-10,10.0,10.2,True,0.2,port_congestion
1125,1DC_BCN,IXD_PAR,2024-09-13,10.0,10.2,True,0.2,weather
1126,1DC_BCN,IXD_PAR,2024-09-16,10.0,9.6,False,0.0,
1127,1DC_BCN,IXD_PAR,2024-09-19,10.0,11.3,True,1.3,weather
1128,1DC_BCN,IXD_PAR,2024-09-22,10.0,13.4,True,3.4,customs_hold
1129,1DC_BCN,IXD_PAR,2024-09-25,10.0,10.6,True,0.6,customs_hold
1130,1DC_BCN,IXD_PAR,2024-09-28,10.0,12.4,True,2.4,carrier_capacity
1131,1DC_BCN,IXD_PAR,2024-10-01,10.0,9.1,False,0.0,
1132,1DC_BCN,IXD_PAR,2024-10-04,10.0,9.1,False,0.0,
1133,1DC_BCN,IXD_PAR,2024-10-07,10.0,7.4,False,0.0,
1134,1DC_BCN,IXD_PAR,2024-10-10,10.0,9.5,False,0.0,
1135,1DC_BCN,IXD_PAR,2024-10-13,10.0,6.4,False,0.0,
1136,1DC_BCN,IXD_PAR,2024-10-16,10.0,10.9,True,0.9,driver_shortage
1137,1DC_BCN,IXD_PAR,2024-10-19,10.0,8.7,False,0.0,
1138,1DC_BCN,IXD_PAR,2024-10-22,10.0,11.1,True,1.1,customs_hold
1139,1DC_BCN,IXD_PAR,2024-10-25,10.0,8.7,False,0.0,
1140,1DC_BCN,IXD_PAR,2024-10-28,10.0,9.6,False,0.0,
1141,1DC_BCN,IXD_PAR,2024-10-31,10.0,8.8,False,0.0,
1142,1DC_BCN,IXD_PAR,2024-11-03,10.0,9.3,False,0.0,
1143,1DC_BCN,IXD_PAR,2024-11-06,10.0,10.3,True,0.3,customs_hold
1144,1DC_BCN,IXD_PAR,2024-11-09,10.0,9.5,False,0.0,
1145,1DC_BCN,IXD_PAR,2024-11-12,10.0,13.0,True,3.0,customs_hold
1146,1DC_BCN,IXD_PAR,2024-11-15,10.0,9.0,False,0.0,
1147,1DC_BCN,IXD_PAR,2024-11-18,10.0,9.3,False,0.0,
1148,1DC_BCN,IXD_PAR,2024-11-21,10.0,8.5,False,0.0,
1149,1DC_BCN,IXD_PAR,2024-11-24,10.0,7.8,False,0.0,
1150,1DC_BCN,IXD_PAR,2024-11-27,10.0,10.0,False,0.0,
1151,1DC_BCN,IXD_PAR,2024-11-30,10.0,5.6,False,0.0,
1152,1DC_BCN,IXD_PAR,2024-12-03,10.0,11.6,True,1.6,carrier_capacity
1153,1DC_BCN,IXD_PAR,2024-12-06,10.0,8.8,False,0.0,
1154,1DC_BCN,IXD_PAR,2024-12-09,10.0,10.9,True,0.9,weather
1155,1DC_BCN,IXD_PAR,2024-12-12,10.0,9.9,False,0.0,
1156,1DC_BCN,IXD_PAR,2024-12-15,10.0,11.4,True,1.4,weather
1157,1DC_BCN,IXD_PAR,2024-12-18,10.0,9.4,False,0.0,
1158,1DC_BCN,IXD_PAR,2024-12-21,10.0,8.5,False,0.0,
1159,1DC_BCN,IXD_PAR,2024-12-24,10.0,12.1,True,2.1,port_congestion
1160,1DC_BCN,IXD_PAR,2024-12-27,10.0,11.1,True,1.1,port_congestion
1161,IXD_PAR,FC_MUN1,2024-09-01,5.0,4.3,False,0.0,
1162,IXD_PAR,FC_MUN1,2024-09-04,5.0,5.8,True,0.8,customs_hold
1163,IXD_PAR,FC_MUN1,2024-09-07,5.0,3.4,False,0.0,
1164,IXD_PAR,FC_MUN1,2024-09-10,5.0,3.0,False,0.0,
1165,IXD_PAR,FC_MUN1,2024-09-13,5.0,3.5,False,0.0,
1166,IXD_PAR,FC_MUN1,2024-09-16,5.0,4.2,False,0.0,
1167,IXD_PAR,FC_MUN1,2024-09-19,5.0,3.6,False,0.0,
1168,IXD_PAR,FC_MUN1,2024-09-22,5.0,4.5,False,0.0,
1169,IXD_PAR,FC_MUN1,2024-09-25,5.0,5.4,True,0.4,port_congestion
1170,IXD_PAR,FC_MUN1,2024-09-28,5.0,4.6,False,0.0,
1171,IXD_PAR,FC_MUN1,2024-10-01,5.0,5.8,True,0.8,customs_hold
1172,IXD_PAR,FC_MUN1,2024-10-04,5.0,3.0,False,0.0,
1173,IXD_PAR,FC_MUN1,2024-10-07,5.0,5.0,False,0.0,
1174,IXD_PAR,FC_MUN1,2024-10-10,5.0,3.5,False,0.0,
1175,IXD_PAR,FC_MUN1,2024-10-13,5.0,4.5,False,0.0,
1176,IXD_PAR,FC_MUN1,2024-10-16,5.0,4.7,False,0.0,
1177,IXD_PAR,FC_MUN1,2024-10-19,5.0,4.4,False,0.0,
1178,IXD_PAR,FC_MUN1,2024-10-22,5.0,3.9,False,0.0,
1179,IXD_PAR,FC_MUN1,2024-10-25,5.0,4.8,False,0.0,
1180,IXD_PAR,FC_MUN1,2024-10-28,5.0,6.1,True,1.1,port_congestion
1181,IXD_PAR,FC_MUN1,2024-10-31,5.0,4.1,False,0.0,
1182,IXD_PAR,FC_MUN1,2024-11-03,5.0,3.8,False,0.0,
1183,IXD_PAR,FC_MUN1,2024-11-06,5.0,4.9,False,0.0,
1184,IXD_PAR,FC_MUN1,2024-11-09,5.0,4.8,False,0.0,
1185,IXD_PAR,FC_MUN1,2024-11-12,5.0,4.4,False,0.0,
1186,IXD_PAR,FC_MUN1,2024-11-15,5.0,5.1,True,0.1,customs_hold
1187,IXD_PAR,FC_MUN1,2024-11-18,5.0,4.6,False,0.0,
1188,IXD_PAR,FC_MUN1,2024-11-21,5.0,4.7,False,0.0,
1189,IXD_PAR,FC_MUN1,2024-11-24,5.0,4.5,False,0.0,
1190,IXD_PAR,FC_MUN1,2024-11-27,5.0,4.7,False,0.0,
1191,IXD_PAR,FC_MUN1,2024-11-30,5.0,4.9,False,0.0,
1192,IXD_PAR,FC_MUN1,2024-12-03,5.0,6.1,True,1.1,port_congestion
1193,IXD_PAR,FC_MUN1,2024-12-06,5.0,4.0,False,0.0,
1194,IXD_PAR,FC_MUN1,2024-12-09,5.0,5.2,True,0.2,weather
1195,IXD_PAR,FC_MUN1,2024-12-12,5.0,4.8,False,0.0,
1196,IXD_PAR,FC_MUN1,2024-12-15,5.0,5.1,True,0.1,customs_hold
1197,IXD_PAR,FC_MUN1,2024-12-18,5.0,4.8,False,0.0,
1198,IXD_PAR,FC_MUN1,2024-12-21,5.0,4.7,False,0.0,
1199,IXD_PAR,FC_MUN1,2024-12-24,5.0,5.4,True,0.4,port_congestion
1200,IXD_PAR,FC_MUN1,2024-12-27,5.0,5.1,True,0.1,carrier_capacity
1201,RDC_FRA,IXD_PAR,2024-09-01,10.0,8.1,False,0.0,
1202,RDC_FRA,IXD_PAR,2024-09-04,10.0,9.2,False,0.0,
1203,RDC_FRA,IXD_PAR,2024-09-07,10.0,9.8,False,0.0,
1204,RDC_FRA,IXD_PAR,2024-09-10,10.0,10.1,True,0.1,weather
1205,RDC_FRA,IXD_PAR,2024-09-13,10.0,10.5,True,0.5,port_congestion
1206,RDC_FRA,IXD_PAR,2024-09-16,10.0,11.1,True,1.1,carrier_capacity
1207,RDC_FRA,IXD_PAR,2024-09-19,10.0,13.4,True,3.4,driver_shortage
1208,RDC_FRA,IXD_PAR,2024-09-22,10.0,9.8,False,0.0,
1209,RDC_FRA,IXD_PAR,2024-09-25,10.0,6.2,False,0.0,
1210,RDC_FRA,IXD_PAR,2024-09-28,10.0,8.8,False,0.0,
1211,RDC_FRA,IXD_PAR,2024-10-01,10.0,7.8,False,0.0,
1212,RDC_FRA,IXD_PAR,2024-10-04,10.0,11.1,True,1.1,weather
1213,RDC_FRA,IXD_PAR,2024-10-07,10.0,11.0,True,1.0,weather
1214,RDC_FRA,IXD_PAR,2024-10-10,10.0,9.5,False,0.0,
1215,RDC_FRA,IXD_PAR,2024-10-13,10.0,10.3,True,0.3,carrier_capacity
1216,RDC_FRA,IXD_PAR,2024-10-16,10.0,9.6,False,0.0,
1217,RDC_FRA,IXD_PAR,2024-10-19,10.0,8.0,False,0.0,
1218,RDC_FRA,IXD_PAR,2024-10-22,10.0,8.7,False,0.0,
1219,RDC_FRA,IXD_PAR,2024-10-25,10.0,9.3,False,0.0,
1220,RDC_FRA,IXD_PAR,2024-10-28,10.0,8.0,False,0.0,
1221,RDC_FRA,IXD_PAR,2024-10-31,10.0,10.1,True,0.1,port_congestion
1222,RDC_FRA,IXD_PAR,2024-11-03,10.0,11.8,True,1.8,customs_hold
1223,RDC_FRA,IXD_PAR,2024-11-06,10.0,8.7,False,0.0,
1224,RDC_FRA,IXD_PAR,2024-11-09,10.0,9.0,False,0.0,
1225,RDC_FRA,IXD_PAR,2024-11-12,10.0,12.4,True,2.4,port_congestion
1226,RDC_FRA,IXD_PAR,2024-11-15,10.0,9.5,False,0.0,
1227,RDC_FRA,IXD_PAR,2024-11-18,10.0,12.7,True,2.7,port_congestion
1228,RDC_FRA,IXD_PAR,2024-11-21,10.0,8.9,False,0.0,
1229,RDC_FRA,IXD_PAR,2024-11-24,10.0,6.6,False,0.0,
1230,RDC_FRA,IXD_PAR,2024-11-27,10.0,10.4,True,0.4,customs_hold
1231,RDC_FRA,IXD_PAR,2024-11-30,10.0,7.2,False,0.0,
1232,RDC_FRA,IXD_PAR,2024-12-03,10.0,10.2,True,0.2,customs_hold
1233,RDC_FRA,IXD_PAR,2024-12-06,10.0,10.9,True,0.9,driver_shortage
1234,RDC_FRA,IXD_PAR,2024-12-09,10.0,8.4,False,0.0,
1235,RDC_FRA,IXD_PAR,2024-12-12,10.0,6.4,False,0.0,
1236,RDC_FRA,IXD_PAR,2024-12-15,10.0,9.4,False,0.0,
1237,RDC_FRA,IXD_PAR,2024-12-18,10.0,6.7,False,0.0,
1238,RDC_FRA,IXD_PAR,2024-12-21,10.0,8.7,False,0.0,
1239,RDC_FRA,IXD_PAR,2024-12-24,10.0,11.2,True,1.2,carrier_capacity
1240,RDC_FRA,IXD_PAR,2024-12-27,10.0,10.7,True,0.7,weather
1241,IXD_PAR,FC_MUN1,2024-09-01,5.0,4.5,False,0.0,
1242,IXD_PAR,FC_MUN1,2024-09-04,5.0,4.8,False,0.0,
1243,IXD_PAR,FC_MUN1,2024-09-07,5.0,4.7,False,0.0,
1244,IXD_PAR,FC_MUN1,2024-09-10,5.0,4.5,False,0.0,
1245,IXD_PAR,FC_MUN1,2024-09-13,5.0,5.0,False,0.0,
1246,IXD_PAR,FC_MUN1,2024-09-16,5.0,3.9,False,0.0,
1247,IXD_PAR,FC_MUN1,2024-09-19,5.0,4.9,False,0.0,
1248,IXD_PAR,FC_MUN1,2024-09-22,5.0,4.9,False,0.0,
1249,IXD_PAR,FC_MUN1,2024-09-25,5.0,4.4,False,0.0,
1250,IXD_PAR,FC_MUN1,2024-09-28,5.0,4.8,False,0.0,
1251,IXD_PAR,FC_MUN1,2024-10-01,5.0,4.1,False,0.0,
1252,IXD_PAR,FC_MUN1,2024-10-04,5.0,6.2,True,1.2,customs_hold
1253,IXD_PAR,FC_MUN1,2024-10-07,5.0,4.7,False,0.0,
1254,IXD_PAR,FC_MUN1,2024-10-10,5.0,3.4,False,0.0,
1255,IXD_PAR,FC_MUN1,2024-10-13,5.0,3.6,False,0.0,
1256,IXD_PAR,FC_MUN1,2024-10-16,5.0,4.7,False,0.0,
1257,IXD_PAR,FC_MUN1,2024-10-19,5.0,3.9,False,0.0,
1258,IXD_PAR,FC_MUN1,2024-10-22,5.0,4.8,False,0.0,
1259,IXD_PAR,FC_MUN1,2024-10-25,5.0,3.6,False,0.0,
1260,IXD_PAR,FC_MUN1,2024-10-28,5.0,5.5,True,0.5,port_congestion
1261,IXD_PAR,FC_MUN1,2024-10-31,5.0,4.5,False,0.0,
1262,IXD_PAR,FC_MUN1,2024-11-03,5.0,4.5,False,0.0,
1263,IXD_PAR,FC_MUN1,2024-11-06,5.0,4.7,False,0.0,
1264,IXD_PAR,FC_MUN1,2024-11-09,5.0,4.7,False,0.0,
1265,IXD_PAR,FC_MUN1,2024-11-12,5.0,5.1,True,0.1,customs_hold
1266,IXD_PAR,FC_MUN1,2024-11-15,5.0,6.2,True,1.2,weather
1267,IXD_PAR,FC_MUN1,2024-11-18,5.0,4.5,False,0.0,
1268,IXD_PAR,FC_MUN1,2024-11-21,5.0,4.3,False,0.0,
1269,IXD_PAR,FC_MUN1,2024-11-24,5.0,4.3,False,0.0,
1270,IXD_PAR,FC_MUN1,2024-11-27,5.0,6.2,True,1.2,customs_hold
1271,IXD_PAR,FC_MUN1,2024-11-30,5.0,2.7,False,0.0,
1272,IXD_PAR,FC_MUN1,2024-12-03,5.0,2.7,False,0.0,
1273,IXD_PAR,FC_MUN1,2024-12-06,5.0,5.6,True,0.6,weather
1274,IXD_PAR,FC_MUN1,2024-12-09,5.0,5.7,True,0.7,weather
1275,IXD_PAR,FC_MUN1,2024-12-12,5.0,5.0,False,0.0,
1276,IXD_PAR,FC_MUN1,2024-12-15,5.0,4.9,False,0.0,
1277,IXD_PAR,FC_MUN1,2024-12-18,5.0,4.4,False,0.0,
1278,IXD_PAR,FC_MUN1,2024-12-21,5.0,3.2,False,0.0,
1279,IXD_PAR,FC_MUN1,2024-12-24,5.0,4.9,False,0.0,
1280,IXD_PAR,FC_MUN1,2024-12-27,5.0,6.3,True,1.3,driver_shortage
