rep_id,fc_node,ixd_node,dc_node,sku_id,event_date,push_qty_ordered,push_trigger,push_idle_days,push_stockout,push_total_cost_eur,pull_qty_ordered,pull_trigger,pull_idle_days,pull_stockout,pull_total_cost_eur,transit_hrs,cost_per_unit_eur
3524,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0168,2024-11-27,81,forecast,4.9,False,11.5,41,reorder_point,2.9,False,5.82,10.4,0.142
3525,FC_PAR1,IXD_PAR,1DC_CDG,SKU_0077,2024-11-27,224,forecast,3.2,False,162.4,131,reorder_point,1.2,False,94.97,7.7,0.725
3526,FC_PAR1,IXD_PAR,1DC_CDG,SKU_0211,2024-11-27,73,forecast,11.0,False,40.0,50,reorder_point,1.1,False,27.4,10.3,0.548
3527,FC_PAR1,IXD_PAR,1DC_CDG,SKU_0108,2024-11-27,89,forecast,7.3,False,37.38,53,reorder_point,1.5,False,22.26,8.2,0.42
3528,FC_PAR1,IXD_PAR,1DC_CDG,SKU_0215,2024-11-27,52,forecast,5.2,False,47.74,44,reorder_point,2.1,False,40.39,6.2,0.918
3529,FC_PAR1,IXD_PAR,1DC_CDG,SKU_0121,2024-11-27,71,forecast,8.9,False,24.07,49,reorder_point,2.1,True,16.61,9.5,0.339
3530,FC_PAR1,IXD_PAR,1DC_CDG,SKU_0177,2024-11-27,21,forecast,10.3,False,5.88,13,reorder_point,2.5,False,3.64,9.2,0.28
3531,FC_PAR2,IXD_PAR,1DC_AMS,SKU_0131,2024-11-27,56,forecast,3.0,False,54.15,53,reorder_point,1.9,False,51.25,9.4,0.967
3532,FC_PAR2,IXD_PAR,1DC_AMS,SKU_0020,2024-11-27,219,forecast,8.6,True,129.87,123,reorder_point,1.6,False,72.94,9.4,0.593
3533,FC_PAR2,IXD_PAR,1DC_AMS,SKU_0152,2024-11-27,55,forecast,10.7,False,56.21,49,reorder_point,1.9,False,50.08,9.8,1.022
3534,FC_BER1,IXD_BER,1DC_MUC,SKU_0082,2024-11-27,82,forecast,6.0,False,76.75,48,reorder_point,2.8,False,44.93,8.8,0.936
3535,FC_BER1,IXD_BER,1DC_MUC,SKU_0054,2024-11-27,66,forecast,7.2,False,50.29,47,reorder_point,2.0,False,35.81,8.3,0.762
3536,FC_BER1,IXD_BER,1DC_MUC,SKU_0045,2024-11-27,172,forecast,6.8,False,162.02,110,reorder_point,2.8,False,103.62,10.9,0.942
3537,FC_BER1,IXD_BER,1DC_MUC,SKU_0123,2024-11-27,234,forecast,10.7,False,191.65,134,reorder_point,1.3,False,109.75,8.7,0.819
3538,FC_BER1,IXD_BER,1DC_MUC,SKU_0249,2024-11-27,82,forecast,10.5,False,19.6,47,reorder_point,0.9,False,11.23,6.8,0.239
3539,FC_MUN1,IXD_BER,1DC_MUC,SKU_0248,2024-11-27,51,forecast,4.2,False,29.38,53,reorder_point,2.4,False,30.53,10.7,0.576
3540,FC_MUN1,IXD_BER,1DC_MUC,SKU_0064,2024-11-27,21,forecast,9.0,False,12.47,11,reorder_point,1.6,False,6.53,10.4,0.594
3541,FC_MUN1,IXD_BER,1DC_MUC,SKU_0010,2024-11-27,75,forecast,3.7,False,62.62,52,reorder_point,3.0,True,43.42,7.6,0.835
3542,FC_MUN1,IXD_BER,1DC_MUC,SKU_0018,2024-11-27,84,forecast,5.5,False,51.16,49,reorder_point,0.9,False,29.84,7.7,0.609
3543,FC_MUN1,IXD_BER,1DC_MUC,SKU_0110,2024-11-27,51,forecast,13.1,False,32.64,50,reorder_point,1.4,False,32.0,8.6,0.64
3544,FC_MUN1,IXD_BER,1DC_MUC,SKU_0039,2024-11-27,59,forecast,9.9,False,25.9,42,reorder_point,2.4,False,18.44,9.7,0.439
3545,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0222,2024-11-28,85,forecast,6.7,False,78.54,47,reorder_point,2.9,False,43.43,9.3,0.924
3546,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0052,2024-11-28,218,forecast,13.6,False,104.2,134,reorder_point,2.8,False,64.05,10.6,0.478
3547,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0171,2024-11-28,188,forecast,10.4,False,199.09,133,reorder_point,2.2,False,140.85,5.5,1.059
3548,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0065,2024-11-28,68,forecast,11.0,False,21.01,52,reorder_point,1.0,False,16.07,11.4,0.309
3549,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0089,2024-11-28,202,forecast,6.1,False,195.54,123,reorder_point,2.7,False,119.06,6.2,0.968
3550,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0236,2024-11-28,54,forecast,9.7,False,43.9,48,reorder_point,1.2,False,39.02,8.1,0.813
3551,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0045,2024-11-28,232,forecast,10.7,False,104.17,135,reorder_point,0.5,False,60.62,10.3,0.449
3552,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0176,2024-11-28,72,forecast,12.5,False,11.81,47,reorder_point,1.2,False,7.71,8.5,0.164
3553,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0139,2024-11-28,74,forecast,6.5,False,24.57,52,reorder_point,2.8,False,17.26,8.6,0.332
3554,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0103,2024-11-28,58,forecast,5.2,False,44.54,47,reorder_point,1.6,False,36.1,7.9,0.768
3555,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0157,2024-11-28,13,forecast,13.8,False,7.85,13,reorder_point,2.9,False,7.85,11.2,0.604
3556,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0183,2024-11-28,17,forecast,4.5,False,8.81,13,reorder_point,2.5,False,6.73,10.5,0.518
3557,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0218,2024-11-28,71,forecast,13.0,False,44.3,44,reorder_point,2.1,False,27.46,6.4,0.624
3558,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0224,2024-11-28,233,forecast,4.9,True,144.69,114,reorder_point,1.4,False,70.79,10.3,0.621
3559,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0203,2024-11-28,75,forecast,6.2,False,71.4,52,reorder_point,1.0,False,49.5,7.4,0.952
3560,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0076,2024-11-28,173,forecast,4.1,False,19.72,122,reorder_point,2.7,False,13.91,9.3,0.114
3561,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0242,2024-11-28,154,forecast,12.8,False,103.33,109,reorder_point,2.6,False,73.14,10.1,0.671
3562,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0162,2024-11-28,53,forecast,11.9,False,41.34,52,reorder_point,2.3,False,40.56,7.1,0.78
3563,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0242,2024-11-28,142,forecast,10.8,False,34.65,121,reorder_point,1.1,False,29.52,9.8,0.244
3564,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0071,2024-11-28,171,forecast,6.5,True,122.27,135,reorder_point,1.8,False,96.52,11.2,0.715
3565,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0238,2024-11-28,224,forecast,7.2,False,140.45,128,reorder_point,0.7,False,80.26,7.1,0.627
3566,FC_PAR1,IXD_PAR,1DC_MAD,SKU_0098,2024-11-28,79,forecast,11.5,False,38.63,50,reorder_point,2.5,False,24.45,6.9,0.489
3567,FC_PAR1,IXD_PAR,1DC_MAD,SKU_0002,2024-11-28,61,forecast,9.5,False,12.57,46,reorder_point,2.0,False,9.48,6.0,0.206
3568,FC_PAR2,IXD_PAR,1DC_AMS,SKU_0035,2024-11-28,229,forecast,6.1,False,88.85,122,reorder_point,2.1,False,47.34,8.3,0.388
3569,FC_PAR2,IXD_PAR,1DC_AMS,SKU_0121,2024-11-28,84,forecast,5.4,False,21.25,52,reorder_point,1.6,False,13.16,9.7,0.253
3570,FC_PAR2,IXD_PAR,1DC_AMS,SKU_0055,2024-11-28,21,forecast,9.3,False,3.7,13,reorder_point,2.6,True,2.29,11.0,0.176
3571,FC_PAR2,IXD_PAR,1DC_AMS,SKU_0018,2024-11-28,75,forecast,3.2,False,81.75,42,reorder_point,1.8,True,45.78,8.6,1.09
3572,FC_PAR2,IXD_PAR,1DC_AMS,SKU_0164,2024-11-28,23,forecast,3.3,False,23.69,12,reorder_point,1.1,False,12.36,11.1,1.03
3573,FC_PAR2,IXD_PAR,1DC_AMS,SKU_0169,2024-11-28,57,forecast,4.3,False,15.45,43,reorder_point,1.9,False,11.65,8.4,0.271
3574,FC_PAR2,IXD_PAR,1DC_AMS,SKU_0236,2024-11-28,81,forecast,9.1,False,74.6,50,reorder_point,1.9,False,46.05,11.8,0.921
3575,FC_PAR2,IXD_PAR,1DC_AMS,SKU_0047,2024-11-28,70,forecast,10.4,False,31.78,45,reorder_point,2.1,False,20.43,2.6,0.454
3576,FC_BER1,IXD_BER,1DC_MAD,SKU_0113,2024-11-28,22,forecast,9.0,False,9.55,13,reorder_point,1.5,False,5.64,4.9,0.434
3577,FC_BER1,IXD_BER,1DC_MAD,SKU_0012,2024-11-28,83,forecast,11.4,False,81.92,43,reorder_point,2.3,False,42.44,9.1,0.987
3578,FC_BER1,IXD_BER,1DC_MAD,SKU_0076,2024-11-28,157,forecast,5.7,False,42.08,135,reorder_point,1.4,False,36.18,8.2,0.268
3579,FC_BER1,IXD_BER,1DC_MAD,SKU_0065,2024-11-28,73,forecast,12.0,False,75.34,43,reorder_point,1.1,False,44.38,7.6,1.032
3580,FC_BER1,IXD_BER,1DC_MAD,SKU_0250,2024-11-28,23,forecast,12.2,False,15.92,12,reorder_point,1.1,False,8.3,11.4,0.692
3581,FC_BER1,IXD_BER,1DC_MAD,SKU_0040,2024-11-28,223,forecast,9.2,False,205.38,126,reorder_point,1.0,False,116.05,6.0,0.921
3582,FC_BER1,IXD_BER,1DC_MAD,SKU_0074,2024-11-28,19,forecast,10.2,False,2.28,12,reorder_point,0.6,False,1.44,8.1,0.12
3583,FC_BER1,IXD_BER,1DC_MAD,SKU_0250,2024-11-28,13,forecast,12.1,False,2.83,12,reorder_point,1.7,False,2.62,5.5,0.218
3584,FC_MUN1,IXD_MAD,1DC_BCN,SKU_0125,2024-11-28,56,forecast,3.7,True,18.59,43,reorder_point,1.1,False,14.28,6.8,0.332
3585,FC_MUN1,IXD_MAD,1DC_BCN,SKU_0028,2024-11-28,206,forecast,8.2,False,129.37,117,reorder_point,2.3,True,73.48,8.1,0.628
3586,FC_MUN1,IXD_MAD,1DC_BCN,SKU_0228,2024-11-28,69,forecast,6.0,False,21.25,45,reorder_point,2.2,False,13.86,6.9,0.308
3587,FC_MUN1,IXD_MAD,1DC_BCN,SKU_0076,2024-11-28,216,forecast,9.6,False,84.67,142,reorder_point,1.6,False,55.66,8.1,0.392
3588,FC_MUN1,IXD_MAD,1DC_BCN,SKU_0226,2024-11-28,217,forecast,5.9,False,133.89,128,reorder_point,1.9,False,78.98,8.9,0.617
3589,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0129,2024-11-29,75,forecast,6.9,False,51.08,51,reorder_point,2.2,False,34.73,8.2,0.681
3590,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0199,2024-11-29,64,forecast,7.4,False,34.62,48,reorder_point,2.3,False,25.97,10.0,0.541
3591,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0034,2024-11-29,77,forecast,7.7,False,38.5,53,reorder_point,2.8,False,26.5,8.4,0.5
3592,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0018,2024-11-29,68,forecast,4.6,False,32.98,47,reorder_point,1.1,False,22.79,6.6,0.485
3593,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0069,2024-11-29,55,forecast,12.1,False,25.19,43,reorder_point,2.0,True,19.69,11.4,0.458
3594,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0154,2024-11-29,171,forecast,11.1,False,76.27,122,reorder_point,1.8,False,54.41,7.7,0.446
3595,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0047,2024-11-29,73,forecast,9.1,False,51.25,43,reorder_point,2.3,True,30.19,10.7,0.702
3596,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0214,2024-11-29,20,forecast,8.0,False,11.0,13,reorder_point,1.0,False,7.15,9.8,0.55
3597,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0119,2024-11-29,135,forecast,11.4,False,124.61,109,reorder_point,3.0,False,100.61,9.9,0.923
3598,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0221,2024-11-29,16,forecast,8.3,False,12.21,12,reorder_point,0.7,False,9.16,9.1,0.763
3599,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0198,2024-11-29,206,forecast,3.2,False,31.11,140,reorder_point,1.5,False,21.14,8.4,0.151
3600,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0222,2024-11-29,79,forecast,6.2,False,57.27,49,reorder_point,2.9,False,35.52,7.7,0.725
3601,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0072,2024-11-29,85,forecast,3.3,False,47.26,52,reorder_point,2.5,False,28.91,5.3,0.556
3602,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0117,2024-11-29,21,forecast,10.5,False,12.73,14,reorder_point,2.0,False,8.48,8.4,0.606
3603,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0060,2024-11-29,176,forecast,6.4,True,91.52,109,reorder_point,1.8,False,56.68,12.5,0.52
3604,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0239,2024-11-29,23,forecast,13.3,False,3.84,13,reorder_point,2.2,False,2.17,8.4,0.167
3605,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0249,2024-11-29,55,forecast,11.5,False,25.69,42,reorder_point,1.7,False,19.61,7.1,0.467
3606,FC_PAR1,IXD_PAR,1DC_BCN,SKU_0148,2024-11-29,23,forecast,9.4,False,18.84,12,reorder_point,2.1,False,9.83,6.8,0.819
3607,FC_PAR1,IXD_PAR,1DC_BCN,SKU_0090,2024-11-29,76,forecast,9.2,False,42.26,45,reorder_point,1.7,False,25.02,8.1,0.556
3608,FC_PAR1,IXD_PAR,1DC_BCN,SKU_0107,2024-11-29,57,forecast,8.8,False,12.71,45,reorder_point,1.7,False,10.04,7.1,0.223
3609,FC_PAR1,IXD_PAR,1DC_BCN,SKU_0193,2024-11-29,74,forecast,5.8,False,61.72,52,reorder_point,0.7,False,43.37,9.1,0.834
3610,FC_PAR2,IXD_PAR,1DC_MAD,SKU_0114,2024-11-29,17,forecast,3.5,False,7.0,13,reorder_point,0.8,False,5.36,8.5,0.412
3611,FC_PAR2,IXD_PAR,1DC_MAD,SKU_0199,2024-11-29,51,forecast,11.5,False,38.86,42,reorder_point,1.5,False,32.0,9.5,0.762
3612,FC_PAR2,IXD_PAR,1DC_MAD,SKU_0085,2024-11-29,21,forecast,6.4,False,17.03,11,reorder_point,1.2,False,8.92,10.6,0.811
3613,FC_PAR2,IXD_PAR,1DC_MAD,SKU_0148,2024-11-29,22,forecast,9.6,False,20.06,12,reorder_point,2.5,False,10.94,6.2,0.912
3614,FC_PAR2,IXD_PAR,1DC_MAD,SKU_0105,2024-11-29,200,forecast,12.6,False,187.2,124,reorder_point,2.8,False,116.06,6.9,0.936
3615,FC_PAR2,IXD_PAR,1DC_MAD,SKU_0215,2024-11-29,72,forecast,13.8,False,57.67,50,reorder_point,2.9,False,40.05,9.1,0.801
3616,FC_PAR2,IXD_PAR,1DC_MAD,SKU_0049,2024-11-29,88,forecast,11.2,False,69.78,49,reorder_point,2.0,False,38.86,8.8,0.793
3617,FC_PAR2,IXD_PAR,1DC_MAD,SKU_0127,2024-11-29,18,forecast,9.1,False,2.16,12,reorder_point,2.4,False,1.44,8.2,0.12
3618,FC_BER1,IXD_BER,1DC_MAD,SKU_0090,2024-11-29,64,forecast,11.7,True,31.81,42,reorder_point,2.8,False,20.87,9.7,0.497
3619,FC_BER1,IXD_BER,1DC_MAD,SKU_0127,2024-11-29,18,forecast,4.6,False,15.03,10,reorder_point,0.8,False,8.35,3.1,0.835
3620,FC_BER1,IXD_BER,1DC_MAD,SKU_0120,2024-11-29,53,forecast,7.7,False,20.99,44,reorder_point,1.5,False,17.42,10.3,0.396
3621,FC_MUN1,IXD_BER,1DC_BCN,SKU_0185,2024-11-29,197,forecast,3.3,False,46.29,126,reorder_point,2.1,False,29.61,8.1,0.235
3622,FC_MUN1,IXD_BER,1DC_BCN,SKU_0222,2024-11-29,56,forecast,12.7,True,27.78,50,reorder_point,1.3,False,24.8,6.5,0.496
3623,FC_MUN1,IXD_BER,1DC_BCN,SKU_0060,2024-11-29,194,forecast,6.5,False,93.9,123,reorder_point,2.7,False,59.53,5.6,0.484
3624,FC_MUN1,IXD_BER,1DC_BCN,SKU_0120,2024-11-29,89,forecast,8.6,False,43.7,41,reorder_point,1.0,False,20.13,10.1,0.491
3625,FC_MUN1,IXD_BER,1DC_BCN,SKU_0233,2024-11-29,14,forecast,10.8,False,11.23,10,reorder_point,2.5,False,8.02,9.8,0.802
3626,FC_MUN1,IXD_BER,1DC_BCN,SKU_0223,2024-11-29,89,forecast,5.5,False,81.35,42,reorder_point,2.4,False,38.39,9.0,0.914
3627,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0099,2024-11-30,17,forecast,7.5,False,18.22,13,reorder_point,1.3,False,13.94,9.0,1.072
3628,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0030,2024-11-30,206,forecast,7.5,False,219.6,115,reorder_point,1.1,False,122.59,9.4,1.066
3629,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0191,2024-11-30,178,forecast,3.8,False,187.61,108,reorder_point,1.9,False,113.83,10.7,1.054
3630,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0116,2024-11-30,156,forecast,4.3,False,158.03,137,reorder_point,2.6,False,138.78,8.2,1.013
3631,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0144,2024-11-30,173,forecast,6.9,False,77.5,112,reorder_point,0.8,False,50.18,3.2,0.448
3632,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0128,2024-11-30,13,forecast,13.6,False,7.71,14,reorder_point,0.6,False,8.3,10.6,0.593
3633,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0205,2024-11-30,160,forecast,4.0,False,110.24,120,reorder_point,2.2,False,82.68,10.2,0.689
3634,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0168,2024-11-30,56,forecast,13.3,False,29.74,48,reorder_point,2.7,False,25.49,6.3,0.531
3635,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0009,2024-11-30,17,forecast,5.1,False,9.3,11,reorder_point,0.7,False,6.02,12.0,0.547
3636,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0020,2024-11-30,225,forecast,5.2,False,242.77,117,reorder_point,1.3,False,126.24,7.4,1.079
3637,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0117,2024-11-30,21,forecast,5.9,False,12.45,13,reorder_point,1.3,False,7.71,7.3,0.593
3638,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0177,2024-11-30,14,forecast,5.2,False,2.48,13,reorder_point,1.5,False,2.3,6.3,0.177
3639,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0039,2024-11-30,87,forecast,11.8,False,87.26,45,reorder_point,0.9,False,45.13,10.3,1.003
3640,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0116,2024-11-30,136,forecast,10.4,False,28.29,143,reorder_point,0.8,False,29.74,5.9,0.208
3641,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0150,2024-11-30,78,forecast,3.8,False,26.99,44,reorder_point,2.4,False,15.22,10.4,0.346
3642,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0197,2024-11-30,217,forecast,6.3,False,213.09,141,reorder_point,2.1,False,138.46,6.7,0.982
3643,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0208,2024-11-30,14,forecast,7.4,False,5.94,13,reorder_point,2.0,True,5.51,12.0,0.424
3644,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0139,2024-11-30,82,forecast,9.7,True,53.05,52,reorder_point,2.8,False,33.64,8.8,0.647
3645,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0069,2024-11-30,50,forecast,5.4,False,49.65,40,reorder_point,3.0,False,39.72,8.3,0.993
3646,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0087,2024-11-30,64,forecast,13.4,False,34.05,53,reorder_point,1.8,False,28.2,5.7,0.532
3647,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0206,2024-11-30,19,forecast,3.4,False,7.66,11,reorder_point,1.1,False,4.43,6.9,0.403
3648,FC_PAR1,IXD_PAR,1DC_MAD,SKU_0246,2024-11-30,200,forecast,4.8,False,104.4,118,reorder_point,1.6,False,61.6,9.5,0.522
3649,FC_PAR1,IXD_PAR,1DC_MAD,SKU_0067,2024-11-30,55,forecast,4.3,False,8.36,50,reorder_point,1.4,False,7.6,9.6,0.152
3650,FC_PAR1,IXD_PAR,1DC_MAD,SKU_0210,2024-11-30,82,forecast,9.8,False,67.57,51,reorder_point,1.2,False,42.02,11.4,0.824
3651,FC_PAR2,IXD_PAR,1DC_MUC,SKU_0217,2024-11-30,56,forecast,3.0,False,28.95,40,reorder_point,1.1,False,20.68,8.4,0.517
3652,FC_PAR2,IXD_PAR,1DC_MUC,SKU_0176,2024-11-30,63,forecast,10.9,False,60.54,50,reorder_point,1.5,False,48.05,10.4,0.961
3653,FC_BER1,IXD_BER,1DC_MUC,SKU_0025,2024-11-30,154,forecast,6.1,False,76.38,120,reorder_point,0.6,False,59.52,5.8,0.496
3654,FC_BER1,IXD_BER,1DC_MUC,SKU_0167,2024-11-30,53,forecast,6.0,True,35.19,45,reorder_point,2.7,False,29.88,8.5,0.664
3655,FC_BER1,IXD_BER,1DC_MUC,SKU_0083,2024-11-30,152,forecast,12.8,False,164.01,138,reorder_point,0.6,False,148.9,12.3,1.079
3656,FC_BER1,IXD_BER,1DC_MUC,SKU_0142,2024-11-30,86,forecast,7.2,False,83.08,43,reorder_point,0.7,False,41.54,8.3,0.966
3657,FC_BER1,IXD_BER,1DC_MUC,SKU_0094,2024-11-30,82,forecast,13.3,False,78.31,43,reorder_point,1.9,False,41.06,8.4,0.955
3658,FC_BER1,IXD_BER,1DC_MUC,SKU_0052,2024-11-30,194,forecast,6.4,False,199.04,126,reorder_point,1.4,False,129.28,5.8,1.026
3659,FC_BER1,IXD_BER,1DC_MUC,SKU_0216,2024-11-30,55,forecast,10.0,False,39.16,45,reorder_point,1.9,False,32.04,8.2,0.712
3660,FC_MUN1,IXD_PAR,1DC_AMS,SKU_0051,2024-11-30,56,forecast,10.3,False,14.73,51,reorder_point,2.9,False,13.41,8.3,0.263
3661,FC_MUN1,IXD_PAR,1DC_AMS,SKU_0062,2024-11-30,66,forecast,5.6,False,46.66,46,reorder_point,1.1,False,32.52,6.1,0.707
3662,FC_MUN1,IXD_PAR,1DC_AMS,SKU_0193,2024-11-30,89,forecast,13.6,False,93.54,46,reorder_point,1.9,False,48.35,8.0,1.051
3663,FC_MUN1,IXD_PAR,1DC_AMS,SKU_0042,2024-11-30,22,forecast,11.6,False,17.12,13,reorder_point,2.7,True,10.11,9.9,0.778
3664,FC_MUN1,IXD_PAR,1DC_AMS,SKU_0007,2024-11-30,17,forecast,9.2,False,14.59,14,reorder_point,0.8,False,12.01,6.9,0.858
3665,FC_MUN1,IXD_PAR,1DC_AMS,SKU_0074,2024-11-30,16,forecast,5.5,False,11.54,11,reorder_point,0.7,False,7.93,6.8,0.721
3666,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0191,2024-12-01,155,forecast,13.4,False,131.44,112,reorder_point,1.8,False,94.98,6.3,0.848
3667,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0248,2024-12-01,68,forecast,9.3,True,49.98,46,reorder_point,2.1,False,33.81,8.4,0.735
3668,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0014,2024-12-01,78,forecast,4.1,False,27.3,41,reorder_point,0.5,False,14.35,10.6,0.35
3669,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0190,2024-12-01,68,forecast,9.1,False,58.0,51,reorder_point,2.1,False,43.5,7.7,0.853
3670,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0165,2024-12-01,15,forecast,12.5,False,4.89,11,reorder_point,0.8,False,3.59,5.4,0.326
3671,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0158,2024-12-01,14,forecast,5.9,False,7.64,13,reorder_point,1.7,False,7.1,7.2,0.546
3672,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0087,2024-12-01,51,forecast,13.9,False,10.2,47,reorder_point,2.7,False,9.4,8.9,0.2
3673,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0237,2024-12-01,16,forecast,6.4,False,13.86,11,reorder_point,1.4,False,9.53,6.9,0.866
3674,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0126,2024-12-01,190,forecast,8.6,False,145.73,137,reorder_point,0.5,False,105.08,7.6,0.767
3675,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0119,2024-12-01,167,forecast,10.6,False,91.35,129,reorder_point,1.9,False,70.56,6.1,0.547
3676,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0015,2024-12-01,85,forecast,9.3,False,37.4,51,reorder_point,2.2,False,22.44,8.5,0.44
3677,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0034,2024-12-01,75,forecast,3.6,False,55.88,53,reorder_point,1.3,False,39.48,6.2,0.745
3678,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0152,2024-12-01,87,forecast,7.5,False,53.94,49,reorder_point,1.8,False,30.38,9.8,0.62
3679,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0195,2024-12-01,72,forecast,11.7,False,58.97,46,reorder_point,2.8,False,37.67,9.6,0.819
3680,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0200,2024-12-01,200,forecast,13.8,False,87.0,133,reorder_point,0.7,False,57.85,7.3,0.435
3681,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0045,2024-12-01,156,forecast,10.0,False,37.13,109,reorder_point,2.0,False,25.94,6.2,0.238
3682,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0173,2024-12-01,15,forecast,13.1,False,9.95,13,reorder_point,1.4,False,8.62,8.6,0.663
3683,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0160,2024-12-01,22,forecast,10.5,False,2.64,13,reorder_point,1.9,False,1.56,9.7,0.12
3684,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0141,2024-12-01,78,forecast,4.4,False,39.62,41,reorder_point,1.1,False,20.83,5.5,0.508
3685,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0107,2024-12-01,73,forecast,7.3,False,62.41,44,reorder_point,1.3,False,37.62,8.4,0.855
3686,FC_PAR1,IXD_PAR,1DC_MAD,SKU_0180,2024-12-01,174,forecast,4.1,False,18.79,132,reorder_point,2.5,False,14.26,10.9,0.108
3687,FC_PAR1,IXD_PAR,1DC_MAD,SKU_0183,2024-12-01,16,forecast,13.3,False,16.0,12,reorder_point,1.0,False,12.0,10.1,1.0
3688,FC_PAR1,IXD_PAR,1DC_MAD,SKU_0076,2024-12-01,226,forecast,10.9,False,162.49,122,reorder_point,1.4,False,87.72,11.7,0.719
3689,FC_PAR1,IXD_PAR,1DC_MAD,SKU_0209,2024-12-01,70,forecast,12.4,False,19.6,45,reorder_point,1.6,False,12.6,9.4,0.28
3690,FC_PAR1,IXD_PAR,1DC_MAD,SKU_0056,2024-12-01,84,forecast,5.8,False,39.73,43,reorder_point,1.1,False,20.34,9.8,0.473
